"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Çanta & Aksesuar","Valiz & Seyahat Çantaları","Kabin Boy Valizler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Valiz & Seyahat Çantaları","Orta & Büyük Boy Valizler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Valiz & Seyahat Çantaları","Seyahat & Duffel Çantaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Valiz & Seyahat Çantaları","Takım Elbise Taşıma Çantaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Valiz & Seyahat Çantaları","Katlanabilir Seyahat Çantaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","Cüzdanlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","Kartlıklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","Bozuk Para Çantaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","Pasaportluklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","Anahtarlıklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","Kemerler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","Pantolon Askıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","Kravat & Papyon","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","Kravat Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","Şapka & Kep","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","Bereler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","Saç Tokaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","Taç, Bandana & Saç Bantları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Atkı, Şal & Eldiven","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Atkı, Şal & Eldiven","Atkı & Fular","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Atkı, Şal & Eldiven","Şal & Eşarp","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Atkı, Şal & Eldiven","Günlük Eldivenler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Atkı, Şal & Eldiven","Boyunluklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şemsiyeler","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şemsiyeler","Kompakt Şemsiyeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şemsiyeler","Baston Şemsiyeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Şemsiyeler","Çocuk Şemsiyeleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","Bagaj Etiketi & Kilidi","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","Valiz Kılıfı & Kemeri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","Seyahat Organizerleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","NO","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","Boyun Yastığı & Uyku Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Çanta & Aksesuar","Seyahat Aksesuarları","Seyahat Şişe & Kap Setleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çanta & Aksesuar","material; dimensions; volume; compatibility; protection; compartments; style remain facets","See Çanta & Aksesuar candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Buzdolapları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Buzdolapları","Üstten Donduruculu Buzdolapları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Buzdolapları","Alttan Donduruculu & Kombi Buzdolapları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Buzdolapları","Gardırop Tipi Buzdolapları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Buzdolapları","Mini Buzdolapları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Beyaz Eşya & Ev Aletleri","Soğutma & Gıda Saklama Cihazları","Derin Dondurucular","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Beyaz Eşya & Ev Aletleri","installation; energy; capacity; power; connectivity; compatibility; warranty evidence remain facets","See Beyaz Eşya & Ev Aletleri candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
