"PLANNING_KEY","L1_NAME","L2_NAME","L3_NAME","L4_NAME","LEVEL","LEAF_YN","PARENT_PLANNING_KEY","CANONICAL_STATE","POLICY_CLASS","PROFESSIONAL_REVIEW_REQUIRED","ASSIGNABLE_YN","ACTIVE_CANDIDATE_YN","SOURCE","LEGACY_PREDECESSOR_COUNT","NOTES"
"CANONICAL-000062","Gıda & İçecek","Alkolsüz İçecekler","Çay","","L3","YES","CANONICAL-000058","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000063","Gıda & İçecek","Alkolsüz İçecekler","Kahve","","L3","YES","CANONICAL-000058","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000064","Gıda & İçecek","Alkolsüz İçecekler","Bitki & Meyve Çayları","","L3","YES","CANONICAL-000058","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000065","Gıda & İçecek","Alkolsüz İçecekler","İçecek Tozları & Konsantreler","","L3","YES","CANONICAL-000058","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000066","Gıda & İçecek","Sos, Baharat & Çeşni","","","L2","NO","CANONICAL-000001","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000067","Gıda & İçecek","Sos, Baharat & Çeşni","Salça","","L3","YES","CANONICAL-000066","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000068","Gıda & İçecek","Sos, Baharat & Çeşni","Sofra Sosları","","L3","YES","CANONICAL-000066","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000069","Gıda & İçecek","Sos, Baharat & Çeşni","Yemek & Pişirme Sosları","","L3","YES","CANONICAL-000066","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000070","Gıda & İçecek","Sos, Baharat & Çeşni","Baharatlar","","L3","YES","CANONICAL-000066","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000071","Gıda & İçecek","Sos, Baharat & Çeşni","Tuz & Çeşni Karışımları","","L3","YES","CANONICAL-000066","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000072","Gıda & İçecek","Konserve & Kavanoz Ürünleri","","","L2","NO","CANONICAL-000001","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000073","Gıda & İçecek","Konserve & Kavanoz Ürünleri","Sebze & Bakliyat Konserveleri","","L3","YES","CANONICAL-000072","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000074","Gıda & İçecek","Konserve & Kavanoz Ürünleri","Balık & Et Konserveleri","","L3","YES","CANONICAL-000072","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000075","Gıda & İçecek","Konserve & Kavanoz Ürünleri","Turşu","","L3","YES","CANONICAL-000072","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000076","Gıda & İçecek","Konserve & Kavanoz Ürünleri","Kavanozda Korunmuş Gıdalar","","L3","YES","CANONICAL-000072","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000077","Gıda & İçecek","Hazır & Pratik Gıda","","","L2","NO","CANONICAL-000001","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000078","Gıda & İçecek","Hazır & Pratik Gıda","Hazır Çorba","","L3","YES","CANONICAL-000077","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000079","Gıda & İçecek","Hazır & Pratik Gıda","Noodle & Hızlı Makarna","","L3","YES","CANONICAL-000077","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000080","Gıda & İçecek","Hazır & Pratik Gıda","Paketli Hazır Yemek","","L3","YES","CANONICAL-000077","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000081","Gıda & İçecek","Hazır & Pratik Gıda","Meze & Hazır Salata","","L3","YES","CANONICAL-000077","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000082","Gıda & İçecek","Hazır & Pratik Gıda","Hazır Karışımlar","","L3","YES","CANONICAL-000077","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000083","Gıda & İçecek","Donuk Gıda","","","L2","NO","CANONICAL-000001","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000084","Gıda & İçecek","Donuk Gıda","Donuk Meyve & Sebze","","L3","YES","CANONICAL-000083","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000085","Gıda & İçecek","Donuk Gıda","Donuk Et, Tavuk & Balık","","L3","YES","CANONICAL-000083","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000086","Gıda & İçecek","Donuk Gıda","Donuk Hamur & Fırın Ürünleri","","L3","YES","CANONICAL-000083","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000087","Gıda & İçecek","Donuk Gıda","Donuk Hazır Yemek & Atıştırmalık","","L3","YES","CANONICAL-000083","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000088","Gıda & İçecek","Donuk Gıda","Dondurma & Donuk Tatlı","","L3","YES","CANONICAL-000083","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000089","Giyim & Moda","","","","L1","NO","","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/ESNAFTAVAR_CANONICAL_CATEGORY_TAXONOMY.md","1","Canonical L1 root; never product-assignable; pilot activation requires at least one eligible descendant and a separate runtime decision."
"CANONICAL-000090","Giyim & Moda","Üst Giyim","","","L2","NO","CANONICAL-000089","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000091","Giyim & Moda","Üst Giyim","Tişört","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000092","Giyim & Moda","Üst Giyim","Gömlek & Bluz","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000093","Giyim & Moda","Üst Giyim","Kazak & Süveter","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000094","Giyim & Moda","Üst Giyim","Hırka","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000095","Giyim & Moda","Üst Giyim","Sweatshirt & Hoodie","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000096","Giyim & Moda","Üst Giyim","Tunik","","L3","YES","CANONICAL-000090","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000097","Giyim & Moda","Alt Giyim","","","L2","NO","CANONICAL-000089","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000098","Giyim & Moda","Alt Giyim","Pantolon","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000099","Giyim & Moda","Alt Giyim","Jean","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000100","Giyim & Moda","Alt Giyim","Etek","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000101","Giyim & Moda","Alt Giyim","Şort","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000102","Giyim & Moda","Alt Giyim","Tayt","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000103","Giyim & Moda","Alt Giyim","Eşofman Altı","","L3","YES","CANONICAL-000097","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000104","Giyim & Moda","Elbise & Tulum","","","L2","NO","CANONICAL-000089","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000105","Giyim & Moda","Elbise & Tulum","Elbiseler","","L3","YES","CANONICAL-000104","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000106","Giyim & Moda","Elbise & Tulum","Tulumlar","","L3","YES","CANONICAL-000104","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000107","Giyim & Moda","Elbise & Tulum","Ferace & Abaya","","L3","YES","CANONICAL-000104","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000108","Giyim & Moda","Takım & Kombinler","","","L2","NO","CANONICAL-000089","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000109","Giyim & Moda","Takım & Kombinler","Takım Elbise","","L3","YES","CANONICAL-000108","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000110","Giyim & Moda","Takım & Kombinler","Eşofman Takımı","","L3","YES","CANONICAL-000108","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000111","Giyim & Moda","Takım & Kombinler","Koordineli Alt-Üst Takımlar","","L3","YES","CANONICAL-000108","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","0","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000112","Giyim & Moda","Dış Giyim","","","L2","NO","CANONICAL-000089","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000113","Giyim & Moda","Dış Giyim","Kaban & Pardösü","","L3","YES","CANONICAL-000112","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000114","Giyim & Moda","Dış Giyim","Mont & Parka","","L3","YES","CANONICAL-000112","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000115","Giyim & Moda","Dış Giyim","Ceket & Blazer","","L3","YES","CANONICAL-000112","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"CANONICAL-000116","Giyim & Moda","Dış Giyim","Trençkot, Yağmurluk & Rüzgarlık","","L3","YES","CANONICAL-000112","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","YES","YES","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_01]","1","Exact source row; Batch 01 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
