"TERM_ID","TERM","TERM_TYPE","EXPECTED_L1","EXPECTED_L2","CANONICAL_NODE_STATE","AMBIGUOUS","ALTERNATIVE_DOMAIN","NOTES"
"TERM-000136","Bot & Çizmeler","CANONICAL_CATEGORY_NAME","Ayakkabı","Bot & Çizmeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000137","postal","SEARCH_SYNONYM","Ayakkabı","Bot & Çizmeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000138","yağmur çizmesi","SEARCH_SYNONYM","Ayakkabı","Bot & Çizmeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000139","kar botu","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Bot & Çizmeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000140","bilek botu","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Bot & Çizmeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000141","Sandalet & Terlikler","CANONICAL_CATEGORY_NAME","Ayakkabı","Sandalet & Terlikler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000142","plaj terliği","SEARCH_SYNONYM","Ayakkabı","Sandalet & Terlikler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000143","ev terliği","SEARCH_SYNONYM","Ayakkabı","Sandalet & Terlikler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000144","sabo","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Sandalet & Terlikler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000145","parmak arası","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Sandalet & Terlikler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000146","Çocuk & Bebek Ayakkabıları","CANONICAL_CATEGORY_NAME","Ayakkabı","Çocuk & Bebek Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000147","ilk adım","SEARCH_SYNONYM","Ayakkabı","Çocuk & Bebek Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000148","okul ayakkabısı","SEARCH_SYNONYM","Ayakkabı","Çocuk & Bebek Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000149","çocuk sneaker","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Çocuk & Bebek Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000150","Çocuk","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Çocuk & Bebek Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000151","İş & Güvenlik Ayakkabıları","CANONICAL_CATEGORY_NAME","Ayakkabı","İş & Güvenlik Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000152","iş ayakkabısı","SEARCH_SYNONYM","Ayakkabı","İş & Güvenlik Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000153","çelik burun","SEARCH_SYNONYM","Ayakkabı","İş & Güvenlik Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000154","koruyucu burun","COLLOQUIAL_TURKISH_TERM","Ayakkabı","İş & Güvenlik Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000155","kaymaz iş ayakkabısı","COLLOQUIAL_TURKISH_TERM","Ayakkabı","İş & Güvenlik Ayakkabıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000156","Ayakkabı Bakım & Aksesuarları","CANONICAL_CATEGORY_NAME","Ayakkabı","Ayakkabı Bakım & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000157","bağcık","SEARCH_SYNONYM","Ayakkabı","Ayakkabı Bakım & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000158","tabanlık","SEARCH_SYNONYM","Ayakkabı","Ayakkabı Bakım & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000159","cila","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Ayakkabı Bakım & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000160","lostra seti","COLLOQUIAL_TURKISH_TERM","Ayakkabı","Ayakkabı Bakım & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000161","El, Omuz & Bel Çantaları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","El, Omuz & Bel Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000162","handbag","ENGLISH_LOANWORD","Çanta & Aksesuar","El, Omuz & Bel Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000163","clutch","ENGLISH_LOANWORD","Çanta & Aksesuar","El, Omuz & Bel Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000164","portföy","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","El, Omuz & Bel Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000165","çapraz çanta","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","El, Omuz & Bel Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000166","Sırt Çantaları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Sırt Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000167","backpack","ENGLISH_LOANWORD","Çanta & Aksesuar","Sırt Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000168","okul çantası","SEARCH_SYNONYM","Çanta & Aksesuar","Sırt Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000169","günlük sırt çantası","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Sırt Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000170","Sırt Çanta","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Sırt Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000171","Evrak, Laptop & Ekipman Çantaları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Evrak, Laptop & Ekipman Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000172","laptop çantası","SEARCH_SYNONYM","Çanta & Aksesuar","Evrak, Laptop & Ekipman Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000173","notebook çantası","SEARCH_SYNONYM","Çanta & Aksesuar","Evrak, Laptop & Ekipman Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000174","briefcase","ENGLISH_LOANWORD","Çanta & Aksesuar","Evrak, Laptop & Ekipman Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000175","kamera çantası","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Evrak, Laptop & Ekipman Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000176","Valiz & Seyahat Çantaları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Valiz & Seyahat Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000177","bavul","SEARCH_SYNONYM","Çanta & Aksesuar","Valiz & Seyahat Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000178","kabin boy","SEARCH_SYNONYM","Çanta & Aksesuar","Valiz & Seyahat Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000179","büyük boy valiz","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Valiz & Seyahat Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000180","duffel","ENGLISH_LOANWORD","Çanta & Aksesuar","Valiz & Seyahat Çantaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000181","Cüzdan, Kartlık & Anahtarlık","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000182","wallet","ENGLISH_LOANWORD","Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000183","kartlık","SEARCH_SYNONYM","Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000184","pasaportluk","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000185","bozuk para cüzdanı","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Cüzdan, Kartlık & Anahtarlık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000186","Kemer, Pantolon Askısı & Kravat","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000187","belt","ENGLISH_LOANWORD","Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000188","suspender","ENGLISH_LOANWORD","Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000189","papyon","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000190","boyun bağı","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Kemer, Pantolon Askısı & Kravat","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000191","Şapka, Bere & Saç Aksesuarları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000192","kep","SEARCH_SYNONYM","Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000193","cap","ENGLISH_LOANWORD","Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000194","toka","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000195","taç","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Şapka, Bere & Saç Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000196","Atkı, Şal & Eldiven","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Atkı, Şal & Eldiven","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000197","fular","SEARCH_SYNONYM","Çanta & Aksesuar","Atkı, Şal & Eldiven","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000198","eşarp","SEARCH_SYNONYM","Çanta & Aksesuar","Atkı, Şal & Eldiven","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000199","boyunluk","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Atkı, Şal & Eldiven","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000200","eldiven","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Atkı, Şal & Eldiven","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000201","Şemsiyeler","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Şemsiyeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000202","yağmur şemsiyesi","SEARCH_SYNONYM","Çanta & Aksesuar","Şemsiyeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000203","cep şemsiyesi","SEARCH_SYNONYM","Çanta & Aksesuar","Şemsiyeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000204","otomatik şemsiye","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Şemsiyeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000205","Şemsiye","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Şemsiyeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000206","Seyahat Aksesuarları","CANONICAL_CATEGORY_NAME","Çanta & Aksesuar","Seyahat Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000207","bagaj etiketi","SEARCH_SYNONYM","Çanta & Aksesuar","Seyahat Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000208","valiz kemeri","SEARCH_SYNONYM","Çanta & Aksesuar","Seyahat Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000209","organizer","ENGLISH_LOANWORD","Çanta & Aksesuar","Seyahat Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000210","boyun yastığı","COLLOQUIAL_TURKISH_TERM","Çanta & Aksesuar","Seyahat Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000211","Telefon & Aksesuarları","CANONICAL_CATEGORY_NAME","Elektronik","Telefon & Aksesuarları","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000212","telefon","SEARCH_SYNONYM","Elektronik","Telefon & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000213","cep telefonu","SEARCH_SYNONYM","Elektronik","Telefon & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000214","akıllı telefon","COLLOQUIAL_TURKISH_TERM","Elektronik","Telefon & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000215","smartphone","ENGLISH_LOANWORD","Elektronik","Telefon & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000216","TV & Görüntü Sistemleri","CANONICAL_CATEGORY_NAME","Elektronik","TV & Görüntü Sistemleri","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000217","TV","COMMON_ABBREVIATION","Elektronik","TV & Görüntü Sistemleri","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000218","televizyon","SEARCH_SYNONYM","Elektronik","TV & Görüntü Sistemleri","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000219","görüntü sistemi","COLLOQUIAL_TURKISH_TERM","Elektronik","TV & Görüntü Sistemleri","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000220","projeksiyon","COLLOQUIAL_TURKISH_TERM","Elektronik","TV & Görüntü Sistemleri","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000221","Ses & Kulaklık","CANONICAL_CATEGORY_NAME","Elektronik","Ses & Kulaklık","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000222","kulaklık","SEARCH_SYNONYM","Elektronik","Ses & Kulaklık","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000223","earbuds","ENGLISH_LOANWORD","Elektronik","Ses & Kulaklık","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000224","TWS","COMMON_ABBREVIATION","Elektronik","Ses & Kulaklık","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000225","bluetooth kulaklık","COLLOQUIAL_TURKISH_TERM","Elektronik","Ses & Kulaklık","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000226","Fotoğraf & Kamera","CANONICAL_CATEGORY_NAME","Elektronik","Fotoğraf & Kamera","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000227","fotoğraf makinesi","SEARCH_SYNONYM","Elektronik","Fotoğraf & Kamera","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000228","kamera","SEARCH_SYNONYM","Elektronik","Fotoğraf & Kamera","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000229","dijital kamera","COLLOQUIAL_TURKISH_TERM","Elektronik","Fotoğraf & Kamera","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000230","aynasız kamera","COLLOQUIAL_TURKISH_TERM","Elektronik","Fotoğraf & Kamera","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000231","Oyun Konsolu & Aksesuarları","CANONICAL_CATEGORY_NAME","Elektronik","Oyun Konsolu & Aksesuarları","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000232","oyun konsolu","SEARCH_SYNONYM","Elektronik","Oyun Konsolu & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000233","konsol","SEARCH_SYNONYM","Elektronik","Oyun Konsolu & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000234","game console","ENGLISH_LOANWORD","Elektronik","Oyun Konsolu & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000235","gamepad","ENGLISH_LOANWORD","Elektronik","Oyun Konsolu & Aksesuarları","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000236","Giyilebilir Teknoloji","CANONICAL_CATEGORY_NAME","Elektronik","Giyilebilir Teknoloji","OWNER_FINAL","NO","","Canonical display name; node state is preserved."
"TERM-000237","akıllı saat","SEARCH_SYNONYM","Elektronik","Giyilebilir Teknoloji","OWNER_FINAL","NO","","Controlled discovery term; does not change taxonomy ownership."
