"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Otomotiv & Motosiklet","Akü & Araç Elektriği","Araç Kablo & Konnektörleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Akü & Araç Elektriği","Sigorta, Röle & Elektrik Parçaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","Araç Kameraları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","Araç Multimedya Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","Araç Navigasyon Cihazları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","Elektronik Alarm & İmmobilizer Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","OBD & Araç Teşhis Cihazları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Elektroniği","Park & Geri Görüş Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","Araç Dış Temizlik Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","Araç İçi Temizlik Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","Cila & Yüzey Koruma Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","Temizlik Uygulama Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Araç Bakım & Temizlik","Yıkama & Kurulama Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","Antifriz & Soğutma Sıvıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","Fren & Hidrolik Sıvıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","Motor Yağları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","Şanzıman & Diferansiyel Yağları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motor Yağı, Sıvı & Katkılar","Yakıt & Motor Katkıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Koruyucu Motosiklet Giyimi","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Motosiklet Botları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Motosiklet Eldivenleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Motosiklet Kaskları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Vücut Koruyucuları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Otomotiv & Motosiklet","Motosiklet Kask & Koruma Ekipmanları","Yağmur & Görünürlük Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Otomotiv & Motosiklet","Otomotiv & Motosiklet candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
